status,paper_url,issue_url,doi,joss_id,title,repo_url
published,https://joss.theoj.org/papers/10.21105/joss.08038,,10.21105/joss.08038,08038,PyDrugLogics: A Python Package for Predicting Drug Synergies Using Boolean Models,https://github.com/druglogics/pydruglogics
published,https://joss.theoj.org/papers/10.21105/joss.09129,,10.21105/joss.09129,09129,PIVA: Photoemission Interface for Visualization and Analysis,https://github.com/pudeIko/piva
published,https://joss.theoj.org/papers/10.21105/joss.07947,,10.21105/joss.07947,07947,pykoop: a Python Library for Koopman Operator Approximation,https://github.com/decargroup/pykoop
published,https://joss.theoj.org/papers/10.21105/joss.08862,,10.21105/joss.08862,08862,Ivy: A Data Acquisition System for Distributed Sensor Networks Supporting Remote Configuration and Software Updates,https://github.com/tum-esm/ivy
published,https://joss.theoj.org/papers/10.21105/joss.08449,,10.21105/joss.08449,08449,MAFw: A Modular Analysis Framework for Streamlining and Optimizing Data Analysis Workflows,
published,https://joss.theoj.org/papers/10.21105/joss.07330,,10.21105/joss.07330,07330,FACILE-RS: archiving and long-term preservation of research software repositories made easy,https://github.com/openCARP-org/FACILE-RS
published,https://joss.theoj.org/papers/10.21105/joss.07777,,10.21105/joss.07777,07777,CÆLUM: An academic High-Order Finite-Volume solver for the compressible Euler equations and related models,https://github.com/navasmontilla/CAELUM
published,https://joss.theoj.org/papers/10.21105/joss.08050,,10.21105/joss.08050,08050,Virtual Engineering: Python framework for engineering process design,https://github.com/NREL/VirtualEngineering
published,https://joss.theoj.org/papers/10.21105/joss.08487,,10.21105/joss.08487,08487,CFTime.jl: a Julia package for representing time following the Climate and Forecast conventions,https://github.com/JuliaGeo/CFTime.jl
published,https://joss.theoj.org/papers/10.21105/joss.08816,,10.21105/joss.08816,08816,NAMOSIM: a Robot Motion Planner for Navigation Among Movable Obstacles,https://github.com/Chroma-CITI/namosim
published,https://joss.theoj.org/papers/10.21105/joss.08832,,10.21105/joss.08832,08832,Type Enforced: A Python type enforcer for type annotations,https://github.com/connor-makowski/type_enforced
published,https://joss.theoj.org/papers/10.21105/joss.08663,,10.21105/joss.08663,08663,Craterpy: Impact crater data science in Python,https://github.com/cjtu/craterpy
published,https://joss.theoj.org/papers/10.21105/joss.08847,,10.21105/joss.08847,08847,pychoco: all-inclusive Python bindings for the Choco-solver constraint programming library,https://github.com/chocoteam/pychoco
published,https://joss.theoj.org/papers/10.21105/joss.09002,,10.21105/joss.09002,09002,ArrowSpace: introducing Spectral Indexing for vector search,https://github.com/Mec-iS/arrowspace-rs
published,https://joss.theoj.org/papers/10.21105/joss.08079,,10.21105/joss.08079,08079,auto-AUTO: A Python Layer for Automatically Running the AUTO-07p Continuation Software,https://github.com/Climdyn/auto-AUTO
published,https://joss.theoj.org/papers/10.21105/joss.08593,,10.21105/joss.08593,08593,gediDB: A toolbox for processing and providing Global Ecosystem Dynamics Investigation (GEDI) L2A-B and L4A-C data,https://github.com/simonbesnard1/gedidb
published,https://joss.theoj.org/papers/10.21105/joss.08036,,10.21105/joss.08036,08036,Stresslog: A Python package for modeling wellbore stability in inclined stress states,https://github.com/GeoArkadeep/Stresslog
published,https://joss.theoj.org/papers/10.21105/joss.08119,,10.21105/joss.08119,08119,Scanbuddy: fMRI motion plotting and SNR estimation at scan acquisition,https://github.com/harvard-nrg/scanbuddy
published,https://joss.theoj.org/papers/10.21105/joss.08855,,10.21105/joss.08855,08855,Graphem - JAX: Node Influence Maximization via Geometric Embeddings,https://github.com/igorrivin/graphem
published,https://joss.theoj.org/papers/10.21105/joss.08300,,10.21105/joss.08300,08300,SparseGridsKit.jl: Adaptive single- and multi-fidelity sparse grid approximation in Julia,https://github.com/benmkent/SparseGridsKit.jl
published,https://joss.theoj.org/papers/10.21105/joss.08311,,10.21105/joss.08311,08311,"The PHITS Tools Python package for parsing, organizing, and analyzing results from the PHITS radiation transport and DCHAIN activation codes",https://github.com/Lindt8/PHITS-Tools
published,https://joss.theoj.org/papers/10.21105/joss.08497,,10.21105/joss.08497,08497,fairmetrics: An R package for group fairness evaluation,https://github.com/jianhuig/fairmetrics
published,https://joss.theoj.org/papers/10.21105/joss.08457,,10.21105/joss.08457,08457,Miop: a modular pipeline for 3D reconstruction from scanning electron microscope images,https://gitlab.com/cmbm-ethz/miop
published,https://joss.theoj.org/papers/10.21105/joss.08850,,10.21105/joss.08850,08850,AutoHist.jl: A Julia package for fast and automatic histogram construction,https://github.com/oskarhs/AutoHist.jl
published,https://joss.theoj.org/papers/10.21105/joss.08329,,10.21105/joss.08329,08329,Piecewise: Flexible piecewise functions for fast integral transforms in Julia,https://github.com/ChristopheBerthod/Piecewise.jl
published,https://joss.theoj.org/papers/10.21105/joss.08175,,10.21105/joss.08175,08175,mcsm-benchs: Benchmarking methods for multi-component signal processing,https://github.com/jmiramont/mcsm-benchs
published,https://joss.theoj.org/papers/10.21105/joss.08164,,10.21105/joss.08164,08164,RadGEEToolbox: Streamlined Multispectral &amp; SAR Analysis for Google Earth Engine,https://github.com/radwinskis/RadGEEToolbox
published,https://joss.theoj.org/papers/10.21105/joss.07971,,10.21105/joss.07971,07971,textAnnotatoR: An Interactive Text Annotation Tool with 'shiny' GUI,https://github.com/chaoliu-cl/textAnnotatoR
published,https://joss.theoj.org/papers/10.21105/joss.07869,,10.21105/joss.07869,07869,FedIRT: An R package and shiny app for estimating federated item response theory models,https://github.com/Feng-Ji-Lab/FedIRT
published,https://joss.theoj.org/papers/10.21105/joss.08135,,10.21105/joss.08135,08135,PyPaperRetriever: A Python Tool for Finding and Downloading Scientific Literature,https://github.com/JosephIsaacTurner/pypaperretriever/
published,https://joss.theoj.org/papers/10.21105/joss.08696,,10.21105/joss.08696,08696,Enabling the Verification and Formalization of Hybrid Quantum-Classical Computing with OpenQASM 3.0 compatible QASM-TS 2.0,https://github.com/comp-phys-marc/qasm-ts
published,https://joss.theoj.org/papers/10.21105/joss.08448,,10.21105/joss.08448,08448,PyPLUTO: a data analysis Python package for the PLUTO code,https://github.com/GiMattia/PyPLUTO/
published,https://joss.theoj.org/papers/10.21105/joss.08697,,10.21105/joss.08697,08697,UFig v1: The ultra-fast image generator,https://gitlab.com/cosmology-ethz/ufig
published,https://joss.theoj.org/papers/10.21105/joss.08859,,10.21105/joss.08859,08859,"Condor, a mathematical modeling framework for engineers with deadlines",https://github.com/nasa/condor
published,https://joss.theoj.org/papers/10.21105/joss.08786,,10.21105/joss.08786,08786,caskade: building Pythonic scientific simulators,https://github.com/ConnorStoneAstro/caskade
published,https://joss.theoj.org/papers/10.21105/joss.07948,,10.21105/joss.07948,07948,NumbaCS: A fast Python package for coherent structure analysis,https://github.com/alb3rtjarvis/numbacs
published,https://joss.theoj.org/papers/10.21105/joss.08844,,10.21105/joss.08844,08844,Improving reproducibility of cheminformatics workflows with chembl-downloader,https://github.com/cthoyt/chembl-downloader
published,https://joss.theoj.org/papers/10.21105/joss.08266,,10.21105/joss.08266,08266,substrateminer: A Python package to investigate protein substrate repertoires,https://github.com/DPP4ResearchGroup/substrateminer.git
published,https://joss.theoj.org/papers/10.21105/joss.08207,,10.21105/joss.08207,08207,hsi-wizard: A magical open-source Python package for medical hyperspectral imaging applications,https://github.com/BlueSpacePotato/hsi-wizard
published,https://joss.theoj.org/papers/10.21105/joss.08178,,10.21105/joss.08178,08178,omock: A R package for Mock Data Generation for the Observational Medical Outcomes Partnership Common Data Model,https://github.com/OHDSI/omock
published,https://joss.theoj.org/papers/10.21105/joss.07744,,10.21105/joss.07744,07744,Pi4Micronaut: A Java Library for IoT Research Instruments on Raspberry Pi,https://github.com/oss-slu/Pi4Micronaut
published,https://joss.theoj.org/papers/10.21105/joss.08112,,10.21105/joss.08112,08112,pyCLINE: A Python package using the CLINE method for discovery of nullcline structures in oscillatory dynamics,
published,https://joss.theoj.org/papers/10.21105/joss.08055,,10.21105/joss.08055,08055,Vivid Volcano: Empowering Non-Bioinformaticians to Analyze Pre-Processed Omics Data,https://github.com/DatViseR/Vivid-Volcano
published,https://joss.theoj.org/papers/10.21105/joss.08582,,10.21105/joss.08582,08582,Gyselalib++: A Portable C++ Library for Semi-Lagrangian Kinetic and Gyrokinetic Simulations,https://github.com/gyselax/gyselalibxx
published,https://joss.theoj.org/papers/10.21105/joss.08757,,10.21105/joss.08757,08757,deflake.rs: Detect Flaky Tests in Rust Projects using Execution Data,https://codeberg.org/benmagill/deflake.rs
published,https://joss.theoj.org/papers/10.21105/joss.08516,,10.21105/joss.08516,08516,SpecialFunctions: A C# package of special functions for scientific computing with MATLAB-compatible API,https://github.com/jake-w-liu/SpecialFunctions
published,https://joss.theoj.org/papers/10.21105/joss.08622,,10.21105/joss.08622,08622,matlab-igraph: bringing igraph to MATLAB,https://github.com/DavidRConnell/matlab-igraph
published,https://joss.theoj.org/papers/10.21105/joss.07758,,10.21105/joss.07758,07758,Credit Default Swaps with R,https://github.com/yanrong-stacy-song/creditr
published,https://joss.theoj.org/papers/10.21105/joss.08263,,10.21105/joss.08263,08263,Coordinate: An Android application to organize samples into grids,https://github.com/PhenoApps/Coordinate
published,https://joss.theoj.org/papers/10.21105/joss.08550,,10.21105/joss.08550,08550,OrbDot: A Python package for studying the secular evolution of exoplanet orbits,https://github.com/simonehagey/orbdot
published,https://joss.theoj.org/papers/10.21105/joss.08521,,10.21105/joss.08521,08521,TASOPT.jl: A Julia package for conceptual commercial transport aircraft design,https://github.com/MIT-LAE/TASOPT.jl
published,https://joss.theoj.org/papers/10.21105/joss.06644,,10.21105/joss.06644,06644,PyPEEC: A 3D Quasi-Magnetostatic Solver using an FFT-Accelerated PEEC Method with Voxelization,https://github.com/otvam/pypeec
published,https://joss.theoj.org/papers/10.21105/joss.07605,,10.21105/joss.07605,07605,CNearest: A C++ toolkit to use the nearest-neighbour method of regularised stokeslets algorithm to solve viscous flow problems,https://gitlab.com/djsmithbham/cnearest
published,https://joss.theoj.org/papers/10.21105/joss.08592,,10.21105/joss.08592,08592,OperationsResearchModels.jl: A Julia package for operations research models,https://github.com/jbytecode/OperationsResearchModels.jl
published,https://joss.theoj.org/papers/10.21105/joss.07217,,10.21105/joss.07217,07217,Salt: Multimodal Multitask Machine Learning for High Energy Physics,https://github.com/umami-hep/salt
published,https://joss.theoj.org/papers/10.21105/joss.07712,,10.21105/joss.07712,07712,easyCHEM: A Python package for calculating chemical equilibrium abundances in exoplanet atmospheres,https://gitlab.com/EliseLei/easychem
published,https://joss.theoj.org/papers/10.21105/joss.08052,,10.21105/joss.08052,08052,Pore2Chip: All-in-one python tool for soil microstructure analysis and micromodel design,https://github.com/EMSL-Computing/Pore2Chip
published,https://joss.theoj.org/papers/10.21105/joss.08401,,10.21105/joss.08401,08401,VILLASnode: An Open-Source Real-time Multi-protocol Gateway,https://github.com/VILLASframework/node
published,https://joss.theoj.org/papers/10.21105/joss.08447,,10.21105/joss.08447,08447,Syd: A package for making interactive data visualizations in python,https://github.com/landoskape/syd
published,https://joss.theoj.org/papers/10.21105/joss.08655,,10.21105/joss.08655,08655,NADI -- Network Analysis and Data Integration with a Domain Specific Language,https://github.com/Nadi-System/nadi-system
published,https://joss.theoj.org/papers/10.21105/joss.08765,,10.21105/joss.08765,08765,GREOPy: A Python package for solving the emitter-observer problem in general relativity,https://codeberg.org/JPHackstein/GREOPy
published,https://joss.theoj.org/papers/10.21105/joss.08129,,10.21105/joss.08129,08129,ginjax: E(d)-Equivariant CNN for Tensor Images,https://github.com/WilsonGregory/ginjax
published,https://joss.theoj.org/papers/10.21105/joss.08383,,10.21105/joss.08383,08383,GraphCalc: A Python Package for Computing Graph Invariants in Automated Conjecturing Systems,https://github.com/RandyRDavila/GraphCalc
published,https://joss.theoj.org/papers/10.21105/joss.08051,,10.21105/joss.08051,08051,AquaFetch: A Unified Python Interface for Water Resource Dataset Acquisition and Harmonization,https://github.com/hyex-research/AquaFetch
published,https://joss.theoj.org/papers/10.21105/joss.08087,,10.21105/joss.08087,08087,SounderPy: An atmospheric sounding visualization and analysis tool for Python,https://github.com/kylejgillett/sounderpy
published,https://joss.theoj.org/papers/10.21105/joss.08324,,10.21105/joss.08324,08324,scmorph: a Python package for analysing single-cell morphological profiles,https://github.com/edbiomedai/scmorph/
published,https://joss.theoj.org/papers/10.21105/joss.08508,,10.21105/joss.08508,08508,idinn: A Python Package for Inventory-Dynamics Control with Neural Networks,https://gitlab.com/ComputationalScience/idinn
published,https://joss.theoj.org/papers/10.21105/joss.08504,,10.21105/joss.08504,08504,PyBispectra: A toolbox for advanced electrophysiological signal processing using the bispectrum,https://github.com/braindatalab/PyBispectra
published,https://joss.theoj.org/papers/10.21105/joss.08054,,10.21105/joss.08054,08054,slap2-utils: Tools for Processing SLAP2 Data,https://github.com/Peter-Hogg/SLAP2_Utils
published,https://joss.theoj.org/papers/10.21105/joss.08076,,10.21105/joss.08076,08076,CaNS-Fizzy: A GPU-accelerated finite difference solver for turbulent two-phase flows,https://github.com/CaNS-World/CaNS-Fizzy
published,https://joss.theoj.org/papers/10.21105/joss.08396,,10.21105/joss.08396,08396,MatrixFuns.jl: Matrix functions in Julia,https://github.com/xuequan818/MatrixFuns.jl
published,https://joss.theoj.org/papers/10.21105/joss.07831,,10.21105/joss.07831,07831,"Underworld3: Mathematically Self-Describing Modelling in Python for Desktop, HPC and Cloud",https://github.com/underworldcode/underworld3
published,https://joss.theoj.org/papers/10.21105/joss.08446,,10.21105/joss.08446,08446,TMLE.jl: Targeted Minimum Loss-Based Estimation in Julia,https://github.com/TARGENE/TMLE.jl
published,https://joss.theoj.org/papers/10.21105/joss.08492,,10.21105/joss.08492,08492,MCSimMod: An R Package for Working with Ordinary Differential Equation Models Encoded in the MCSim Model Specification Language,https://github.com/USEPA/MCSimMod
published,https://joss.theoj.org/papers/10.21105/joss.08197,,10.21105/joss.08197,08197,Snowdrop: Python Package for DSGE Modeling,https://github.com/gumilevskij/Framework
published,https://joss.theoj.org/papers/10.21105/joss.08505,,10.21105/joss.08505,08505,smolyax: a high-performance implementation of the Smolyak interpolation operator in JAX,https://github.com/JoWestermann/smolyax
published,https://joss.theoj.org/papers/10.21105/joss.08515,,10.21105/joss.08515,08515,ASSUME - Agent-based Simulation for Studying and Understanding Market Evolution,https://github.com/assume-framework/assume
published,https://joss.theoj.org/papers/10.21105/joss.08321,,10.21105/joss.08321,08321,asyncmd: A python library to orchestrate complex molecular dynamics simulation campaigns on high performance computing systems,https://github.com/bio-phys/asyncmd
published,https://joss.theoj.org/papers/10.21105/joss.08196,,10.21105/joss.08196,08196,NeuroCAPs: A Python Package for Performing Co-Activation Patterns Analyses on Resting-State and Task-Based fMRI Data,https://github.com/donishadsmith/neurocaps
published,https://joss.theoj.org/papers/10.21105/joss.08181,,10.21105/joss.08181,08181,ActiSleep Tracker: a Python-based dashboard for adjusting automatic sleep predictions of actigraphy data,https://github.com/childmindresearch/actisleep-tracker
published,https://joss.theoj.org/papers/10.21105/joss.08456,,10.21105/joss.08456,08456,Gene Fetch: A Python tool for sequence retrieval from GenBank across the tree of life,https://github.com/bge-barcoding/gene_fetch
published,https://joss.theoj.org/papers/10.21105/joss.08258,,10.21105/joss.08258,08258,py_neuromodulation: Signal processing and decoding for neural electrophysiological recordings,https://github.com/neuromodulation/py_neuromodulation
published,https://joss.theoj.org/papers/10.21105/joss.07610,,10.21105/joss.07610,07610,Parallel-CDM: Parallel Implementation of Continuum Damage Mechanics Simulations using FEM and MATLAB,https://github.com/Habiba-Eldababy/Parallel-CDM
published,https://joss.theoj.org/papers/10.21105/joss.08341,,10.21105/joss.08341,08341,ChemInformant: A Robust and Workflow-Centric Python Client for High-Throughput PubChem Access,https://github.com/HzaCode/ChemInformant
published,https://joss.theoj.org/papers/10.21105/joss.08120,,10.21105/joss.08120,08120,simulacrumWorkflowR: An R package for Streamlined Access and Analysis of the Simulacrum Cancer Dataset,https://github.com/CLINDA-AAU/simulacrumWorkflowR.git
published,https://joss.theoj.org/papers/10.21105/joss.08564,,10.21105/joss.08564,08564,anadrofish: Anadromous fish population responses to dams,https://github.com/danStich/anadrofish
published,https://joss.theoj.org/papers/10.21105/joss.07953,,10.21105/joss.07953,07953,Segmenteverygrain: A Python module for segmentation of grains in images,https://github.com/zsylvester/segmenteverygrain
published,https://joss.theoj.org/papers/10.21105/joss.08348,,10.21105/joss.08348,08348,PyCCEA: A Python package of cooperative co-evolutionary algorithms for feature selection in high-dimensional data,https://github.com/pedbrgs/PyCCEA/
published,https://joss.theoj.org/papers/10.21105/joss.08330,,10.21105/joss.08330,08330,SDA: a symbolic differential algebra package in C++,https://github.com/zhanghe9704/tpsa_sym
published,https://joss.theoj.org/papers/10.21105/joss.07320,,10.21105/joss.07320,07320,sleev: An R Package for Semiparametric Likelihood Estimation with Errors in Variables,https://github.com/dragontaoran/sleev
published,https://joss.theoj.org/papers/10.21105/joss.08481,,10.21105/joss.08481,08481,Scikit-Longitudinal: A Machine Learning Library for Longitudinal Classification in Python,https://github.com/simonprovost/scikit-longitudinal
published,https://joss.theoj.org/papers/10.21105/joss.08420,,10.21105/joss.08420,08420,voice: A Comprehensive R Package for Audio Analysis,https://github.com/filipezabala/voice/
published,https://joss.theoj.org/papers/10.21105/joss.08336,,10.21105/joss.08336,08336,BayesReconPy: A Python package for forecast reconciliation,https://github.com/supsi-dacd-isaac/BayesReconPy
published,https://joss.theoj.org/papers/10.21105/joss.08391,,10.21105/joss.08391,08391,kokkos-fft: A shared-memory FFT for the Kokkos ecosystem,https://github.com/kokkos/kokkos-fft
published,https://joss.theoj.org/papers/10.21105/joss.08252,,10.21105/joss.08252,08252,SOAP: A Python Package for Calculating the Properties of Galaxies and Halos Formed in Cosmological Simulations,https://github.com/SWIFTSIM/SOAP
published,https://joss.theoj.org/papers/10.21105/joss.08454,,10.21105/joss.08454,08454,SPEI: A Python package for calculating and visualizing drought indices,https://github.com/martinvonk/SPEI
published,https://joss.theoj.org/papers/10.21105/joss.08147,,10.21105/joss.08147,08147,SSAPy - Space Situational Awareness for Python,https://github.com/LLNL/SSAPy
published,https://joss.theoj.org/papers/10.21105/joss.07957,,10.21105/joss.07957,07957,PolytopeWalk: Sparse MCMC Sampling over Polytopes,https://github.com/ethz-randomwalk/polytopewalk
published,https://joss.theoj.org/papers/10.21105/joss.08203,,10.21105/joss.08203,08203,The Population Synthesis Toolkit (PST) Python Library,https://github.com/paranoya/population-synthesis-toolkit
published,https://joss.theoj.org/papers/10.21105/joss.08085,,10.21105/joss.08085,08085,ConleyDynamics.jl: A Julia package for multivector dynamics on Lefschetz complexes,https://github.com/almost6heads/ConleyDynamics.jl
published,https://joss.theoj.org/papers/10.21105/joss.07917,,10.21105/joss.07917,07917,PyStarshade: Simulating High-Contrast Imaging of Exoplanets with Starshades,https://github.com/xiaziyna/PyStarshade
published,https://joss.theoj.org/papers/10.21105/joss.08200,,10.21105/joss.08200,08200,"spike: A Tool to Drizzle HST, JWST, and Roman PSFs for Improved Analyses",https://github.com/avapolzin/spike
published,https://joss.theoj.org/papers/10.21105/joss.08065,,10.21105/joss.08065,08065,seabreeze: A Pipeline for Analyzing Structural Variation Between Bacterial Genome Assemblies,https://github.com/barricklab/seabreeze
published,https://joss.theoj.org/papers/10.21105/joss.08128,,10.21105/joss.08128,08128,CoperniFUS: A flexible Python-based GUI for stereotaxic Focused UltraSound (FUS) experiment planning,https://github.com/Tomaubier/CoperniFUS
published,https://joss.theoj.org/papers/10.21105/joss.08136,,10.21105/joss.08136,08136,PAAT: Physical Activity Analysis Toolbox for the analysis of hip-worn raw accelerometer data in Python,https://github.com/Trybnetic/paat
published,https://joss.theoj.org/papers/10.21105/joss.08122,,10.21105/joss.08122,08122,Sugar: A Python framework for bioinformatics,https://github.com/rnajena/sugar
published,https://joss.theoj.org/papers/10.21105/joss.08088,,10.21105/joss.08088,08088,MNE-LSL: Real-time framework integrated with MNE-Python for online neuroscience research through LSL-compatible devices.,https://github.com/mne-tools/mne-lsl
published,https://joss.theoj.org/papers/10.21105/joss.08299,,10.21105/joss.08299,08299,HINA: A Learning Analytics Tool for Heterogenous Interaction Network Analysis in Python,https://github.com/SHF-NAILResearchGroup/HINA
published,https://joss.theoj.org/papers/10.21105/joss.07728,,10.21105/joss.07728,07728,EvoVis: Dashboard for Visualizing Evolutionary Neural Architecture Search Algorithms,https://github.com/ankilab/EvoVis.git
published,https://joss.theoj.org/papers/10.21105/joss.08385,,10.21105/joss.08385,08385,"Tesseract Core: Universal, autodiff-native software components for Simulation Intelligence",https://github.com/pasteurlabs/tesseract-core
published,https://joss.theoj.org/papers/10.21105/joss.07876,,10.21105/joss.07876,07876,ExcelToShiny: An R Package for Automating Shiny Dashboard Creation from Excel Templates,https://github.com/IDEMSInternational/ExcelToShiny
published,https://joss.theoj.org/papers/10.21105/joss.07891,,10.21105/joss.07891,07891,SpecpolFlow: a new software package for spectropolarimetry using Python,https://github.com/folsomcp/specpolFlow
published,https://joss.theoj.org/papers/10.21105/joss.08369,,10.21105/joss.08369,08369,VectoRose: A new package for analysing and visualising 3D non-unit vectors in Python,https://github.com/bzrudski/vectorose
published,https://joss.theoj.org/papers/10.21105/joss.08301,,10.21105/joss.08301,08301,HySetter: A Python Package for Reproducible Hydroclimate Data Subsetting over CONUS,https://github.com/hyriver/hysetter
published,https://joss.theoj.org/papers/10.21105/joss.07752,,10.21105/joss.07752,07752,bisonpicsuite: A set of R packages to estimate wood bison population parameters from remote camera data.,https://github.com/poissonconsulting/bisonpicsuite
published,https://joss.theoj.org/papers/10.21105/joss.07538,,10.21105/joss.07538,07538,gaia: An R package to estimate crop yield responses to temperature and precipitation,https://github.com/JGCRI/gaia
published,https://joss.theoj.org/papers/10.21105/joss.08035,,10.21105/joss.08035,08035,PowNet 2.0: A production cost modeling framework for large-scale power systems,https://github.com/Critical-Infrastructure-Systems-Lab/PowNet
published,https://joss.theoj.org/papers/10.21105/joss.07927,,10.21105/joss.07927,07927,GrIML: A Python package for investigating Greenland's ice-marginal lakes under a changing climate,https://github.com/GEUS-Glaciology-and-Climate/GrIML
published,https://joss.theoj.org/papers/10.21105/joss.07657,,10.21105/joss.07657,07657,Districtgenerator: Generating building-specific load profiles for residential districts.,https://github.com/RWTH-EBC/districtgenerator
published,https://joss.theoj.org/papers/10.21105/joss.08032,,10.21105/joss.08032,08032,Blobmodel: A Python package for generating superpositions of pulses in one and two dimensions,https://github.com/uit-cosmo/blobmodel
published,https://joss.theoj.org/papers/10.21105/joss.08101,,10.21105/joss.08101,08101,Lighter: Configuration-Driven Deep Learning,https://github.com/project-lighter/lighter
published,https://joss.theoj.org/papers/10.21105/joss.08259,,10.21105/joss.08259,08259,pyScienceMode: an Open-Source Python Package to control electro-stimulator through the Hasomed’s science mode protocol,https://github.com/s2mLab/pyScienceMode
published,https://joss.theoj.org/papers/10.21105/joss.08121,,10.21105/joss.08121,08121,3DQLayers: Volumetric Layer Based Analysis for Quantitative Renal MRI,https://github.com/alexdaniel654/qlayers
published,https://joss.theoj.org/papers/10.21105/joss.07954,,10.21105/joss.07954,07954,AniSOAP: Machine Learning Representations for Coarse-grained and Non-spherical Systems,https://github.com/cersonsky-lab/AniSOAP/
published,https://joss.theoj.org/papers/10.21105/joss.07588,,10.21105/joss.07588,07588,TurboFlow: Meanline Modelling of Axial Turbines,https://github.com/turbo-sim/TurboFlow
published,https://joss.theoj.org/papers/10.21105/joss.07471,,10.21105/joss.07471,07471,EcoLogits: Evaluating the Environmental Impacts of Generative AI,https://github.com/genai-impact/ecologits
published,https://joss.theoj.org/papers/10.21105/joss.07667,,10.21105/joss.07667,07667,"DVMDOSTEM v0.8.3: a terrestrial ecosystem model designed to represent arctic, boreal and permafrost ecosystem dynamics",https://github.com/uaf-arctic-eco-modeling/dvm-dos-tem
published,https://joss.theoj.org/papers/10.21105/joss.07952,,10.21105/joss.07952,07952,PointClouds.jl: Fast &amp; flexible processing of lidar data,https://github.com/efpl-columbia/PointClouds.jl
published,https://joss.theoj.org/papers/10.21105/joss.07586,,10.21105/joss.07586,07586,SynxFlow: A GPU-accelerated Python package for multi-hazard simulations,https://github.com/SynxFlow/SynxFlow
published,https://joss.theoj.org/papers/10.21105/joss.08188,,10.21105/joss.08188,08188,dpest: Streamlining Creation of PEST input files for DSSAT Crop Model Calibration,https://github.com/DS4Ag/dpest
published,https://joss.theoj.org/papers/10.21105/joss.07019,,10.21105/joss.07019,07019,PyGMI - a python package for geoscience modelling and interpretation,https://github.com/Patrick-Cole/pygmi
published,https://joss.theoj.org/papers/10.21105/joss.08174,,10.21105/joss.08174,08174,HuracanPy: A Python package for reading and analysing cyclone tracks,https://github.com/Huracan-project/huracanpy
published,https://joss.theoj.org/papers/10.21105/joss.08177,,10.21105/joss.08177,08177,MPTRAC: A high-performance Lagrangian transport model for atmospheric air parcel dispersion,https://github.com/slcs-jsc/mptrac
published,https://joss.theoj.org/papers/10.21105/joss.08251,,10.21105/joss.08251,08251,CATS: The Climate Aware Task Scheduler,https://github.com/GreenScheduler/cats
published,https://joss.theoj.org/papers/10.21105/joss.08047,,10.21105/joss.08047,08047,GBNet: Gradient Boosting packages integrated into PyTorch,https://github.com/mthorrell/gbnet
published,https://joss.theoj.org/papers/10.21105/joss.07697,,10.21105/joss.07697,07697,MEDUSA: An R tool to model equity and distributional impacts,https://github.com/bc3LC/medusa
published,https://joss.theoj.org/papers/10.21105/joss.07906,,10.21105/joss.07906,07906,cuisto: A Python package to quantify neurohistological data from QuPath and ABBA,https://github.com/TeamNCMC/cuisto
published,https://joss.theoj.org/papers/10.21105/joss.07881,,10.21105/joss.07881,07881,CADET-Core 5.0: High-Performance Solver for Advanced Biotechnology Process Modeling,https://github.com/cadet/CADET-Core
published,https://joss.theoj.org/papers/10.21105/joss.08037,,10.21105/joss.08037,08037,AutoUncertainties: A Python Package for Uncertainty Propagation,https://github.com/varchasgopalaswamy/AutoUncertainties
published,https://joss.theoj.org/papers/10.21105/joss.08183,,10.21105/joss.08183,08183,Turftopic: Topic Modelling with Contextual Representations from Sentence Transformers,https://github.com/x-tabdeveloping/turftopic
published,https://joss.theoj.org/papers/10.21105/joss.08267,,10.21105/joss.08267,08267,AirFogSim: A Python Package for Benchmarking Collaborative Intelligence in Low-Altitude Vehicular Fog Computing,https://github.com/ZhiweiWei-NAMI/AirFogSim
published,https://joss.theoj.org/papers/10.21105/joss.08106,,10.21105/joss.08106,08106,fastatomstruct: A High-Performance Library for Structural and Dynamical Analysis of Atomic Systems,
published,https://joss.theoj.org/papers/10.21105/joss.08048,,10.21105/joss.08048,08048,grepq: A Rust application that quickly filters FASTQ files by matching sequences to a set of regular expressions,https://github.com/Rbfinch/grepq
published,https://joss.theoj.org/papers/10.21105/joss.08478,,10.21105/joss.08478,08478,Solar Data Tools: a Python library for automated analysis of unlabeled PV data,https://github.com/slacgismo/solar-data-tools/
published,https://joss.theoj.org/papers/10.21105/joss.08053,,10.21105/joss.08053,08053,SwiftPol: A Python package for building and parameterizing in silico polymer systems,https://github.com/matta-research-group/SwiftPol
published,https://joss.theoj.org/papers/10.21105/joss.08118,,10.21105/joss.08118,08118,NanoVer Server: A Python Package for Serving Real-Time Multi-User Interactive Molecular Dynamics in Virtual Reality,https://github.com/IRL2/nanover-server-py
published,https://joss.theoj.org/papers/10.21105/joss.08103,,10.21105/joss.08103,08103,SPM 25: open source neuroimaging analysis software,https://github.com/spm/spm
published,https://joss.theoj.org/papers/10.21105/joss.08063,,10.21105/joss.08063,08063,medRCT: Causal mediation analysis estimating interventional effects mapped to a target trial in R,https://github.com/T0ngChen/medRCT
published,https://joss.theoj.org/papers/10.21105/joss.08094,,10.21105/joss.08094,08094,ConFluxPro: A toolkit for soil gas analysis,https://github.com/valentingar/confluxpro/
